,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024
BWXT,78.43338811965216,86.85360832214356,101.28803596496581,95.6273061578924,89.7850175337358,91.05719074450042,98.42630455710672,98.25567939064719,100.49700317382812,120.34589949898098,126.84287071228027,119.79150009155273
BX,117.82772718157086,123.05303344726562,123.29851837158203,121.14508958296342,120.40957364169034,119.65268145109478,130.3698335127397,133.21987811001864,147.26296463012696,158.50629126507303,181.14694061279297,180.08351211547853
BXP,66.00894891648065,61.01616744995117,60.30666179656983,58.95936237681996,58.567835027521305,58.324976469341074,64.64347111095081,68.60963474620472,76.82550506591797,83.1432468580163,79.66973457336425,77.18204536437989
BYD,62.59317634219215,63.61995525360108,63.06806392669678,62.79920023137873,53.18186170404608,53.522155360171666,57.2930082841353,57.34546678716486,61.92537021636963,65.37702759452488,71.96589622497558,73.36558113098144
C,51.066319965180895,53.050242805480956,56.847106742858884,58.86684729836204,61.34693978049538,59.486506813450866,63.48967794938521,59.009333003651015,59.31857070922852,62.37887954711914,67.81837844848633,70.47696990966797
CACC,536.2314365931919,557.0399993896484,553.2329986572265,537.3527221679688,501.61681712757456,485.89263273540297,559.9795448996804,466.2754530473189,443.4775024414063,458.21825906504756,454.2529983520508,479.0490005493164
CACI,332.35047403971356,360.9719985961914,373.81699829101564,376.84227128462356,423.24090853604406,427.43684306897615,441.34136269309306,465.6631816517223,484.0149978637695,528.3973839801291,507.8290023803711,423.9125
CAG,27.39867619105748,26.767344856262206,27.11742238998413,29.105695724487305,29.380135536193848,27.953482577675267,28.125034592368387,29.804322849620473,31.55420627593994,28.9266822649085,27.34464912414551,27.248965740203857
CAH,103.53229341052827,104.06903305053712,110.29580001831054,105.2800362326882,96.7622562755238,99.22222016987048,95.55170475352894,105.12498786232688,110.87098350524903,111.07881065036939,119.444775390625,118.91704368591309
CAR,167.65047636486236,132.05000076293945,112.79949951171875,111.30954569036311,116.07409113103694,108.50473705090974,104.06363573941317,86.49045424027877,79.01549987792968,83.63173974078634,100.09699897766113,91.47950019836426
CARR,55.251692635672434,54.21835632324219,57.072706604003905,56.098576979203656,63.72108563509855,62.891266672234785,65.42470723932439,67.19001128456809,75.6107894897461,78.6617080025051,75.2293327331543,71.34148216247559
CART,24.491428284418014,27.75699987411499,35.77900009155273,36.53681807084517,33.96954510428689,32.488947316219935,34.42272741144354,33.32840910824862,37.807999992370604,42.88608716881794,44.45775032043457,42.82000026702881
CASY,280.1481439499628,285.9893310546875,305.97461853027346,312.34951920942825,330.43577575683594,357.71590383429276,375.2883578213778,371.5758431174538,371.5748031616211,385.3658672830333,410.53124847412107,413.81984252929686
CAT,286.4563366117932,316.19727935791013,342.58436889648436,356.60888117009944,344.4022397128019,324.1181560315584,337.09585987437856,337.4235215620561,354.19478302001954,388.6226912788723,391.79815673828125,378.7151306152344
CAVA,44.36095228649321,52.58000011444092,64.34000015258789,64.12590911171652,78.5149997364391,90.80105269582648,85.54999923706055,98.81909145008434,122.43450012207032,132.64391326904297,140.98700027465821,127.54200096130371
CB,230.1900431315104,246.75021438598634,252.06255874633788,246.43254644220525,256.4232781150124,261.3040731329667,259.85096463290125,271.0586894642223,288.1800170898438,288.69717009171194,282.65136871337893,277.7777816772461
CBOE,181.81571379162017,188.12250061035155,183.77949981689454,179.66363594748756,180.56999969482422,171.65000112433182,177.64091075550425,203.59318126331675,209.18249969482423,210.32695803434953,206.6945007324219,200.65400085449218
CBRE,86.7066672188895,88.49499969482422,94.34850006103515,89.87454535744406,88.28409125588156,87.8915786743164,97.17636385830966,111.62318177656694,119.21200103759766,125.01869533372962,134.2429992675781,134.41050071716307
CBSH,50.078331356956845,48.06031093597412,48.8311149597168,50.19852066040039,52.71295512806285,51.015192333020664,57.14316125349565,58.2365757335316,58.38659515380859,57.193201977273695,66.9630111694336,66.19748306274414
CC,29.312144234066917,27.73666067123413,24.903597831726074,26.149852579290215,26.60586643218994,23.06894352561549,23.0305608402599,18.591764536770906,18.306509494781494,18.98717316337254,20.003651523590086,19.158500003814698
CCCS,10.956666719345819,11.27649998664856,12.005000019073487,11.59499996358698,11.104545376517557,11.459473660117702,11.099090879613703,10.484090935100209,10.787000036239624,10.886086961497432,11.74200005531311,12.213000059127808
CCI,104.43589346749442,101.505419921875,102.28079566955566,92.99912920865145,94.98151536421342,95.30676630923622,99.70542873035778,108.11310161243786,114.6302433013916,109.72388159710428,103.41994094848633,95.99031639099121
CCK,89.61066545758929,76.17344169616699,76.6146125793457,77.86896861683239,83.14272100275213,78.83777417634663,78.00100257179953,87.53581619262695,92.35952072143554,93.99978140126105,92.10148696899414,86.48600006103516
CCL,16.86619050162179,15.479500007629394,16.423500204086302,14.880454540252686,14.919090964577414,16.755789606194746,17.869999972256746,15.453636472875422,17.5310001373291,20.37434785262398,24.333499908447266,25.879500007629396
CDNS,277.17476545061385,299.2379974365234,311.87349700927734,295.94954334605825,287.3936365300959,306.2831597579153,293.32272685657847,268.60681568492544,266.5545021057129,267.050001061481,300.5289993286133,307.585498046875
CDW,220.25657581147692,238.10225524902344,247.6435173034668,243.1533757990057,222.08227330988103,224.33146265933388,224.96070861816406,217.54395987770775,219.95314102172853,216.92670341159987,184.93759384155274,177.13249969482422
CE,144.45375279017858,146.5068229675293,158.22455444335938,157.02435996315697,154.5086246837269,140.0697206196032,136.8832341974432,128.3326072692871,125.92093925476074,131.823626310929,82.27900009155273,69.43300094604493
CEG,115.66170429048084,134.93115119934083,174.01255722045897,186.66533383456144,212.1995426524769,211.58546447753906,196.18080763383344,187.85403927889737,211.88561477661133,268.84305074940556,239.96388549804686,236.94750061035157
CELH,55.82238115583147,61.66099967956543,88.84049949645996,76.10863668268377,85.06227181174539,64.03421020507812,52.190000707452946,40.02499996532094,32.93899946212768,31.639565094657566,28.526500034332276,28.688500022888185
CERT,16.363809449332102,17.095999908447265,18.33950004577637,17.261590870943937,16.809090874411844,15.011578911229185,15.208181858062744,13.084999951449307,11.107999992370605,10.98826084966245,10.522000074386597,11.063500022888183
CF,75.31589035760788,75.87634544372558,81.56077117919922,78.4934310913086,74.73897344415838,74.46566009521484,70.72863110628995,78.05493822964755,80.12080879211426,84.44357598346213,85.96611785888672,87.0439281463623
CFG,31.264966692243302,30.074925327301024,32.80490627288818,32.916580026799984,34.694320852106266,33.64978930824682,38.480770804665305,40.04171388799494,40.14213466644287,40.99559236609417,45.82255039215088,44.69592132568359
CFLT,22.40047600155785,30.673000240325926,31.899999618530273,28.84909083626487,29.99181808124889,27.150000321237666,26.179091106761586,20.75704539905895,20.015500164031984,21.695434902025305,28.578500080108643,30.857500076293945
CFR,103.17034875778924,102.44794387817383,105.67608489990235,107.31857854669744,102.40519402243875,97.07039682488693,107.22793925892223,107.14943313598633,109.78009757995605,119.73874730649202,137.45195121765136,136.61950073242187
CG,38.43362245105562,42.61746044158936,45.23219623565674,44.938125436956234,41.85770381580699,39.911117152163854,43.600868225097656,40.24785405939276,40.5031005859375,48.257719786270805,51.769771575927734,51.83249969482422
CGNX,37.916747320266,37.32514915466309,40.82436027526855,40.109783519398086,46.09531523964622,45.29123647589432,49.312320709228516,38.85321322354403,38.92273120880127,39.52313580720321,40.7106990814209,37.265999984741214
CHD,95.90421949114118,98.14190673828125,102.44360122680663,102.95636090365323,105.3145321932706,106.2902149401213,101.83511421897195,100.39459159157492,103.58189239501954,101.53628175154977,107.72511787414551,106.49004936218262
CHDN,124.4359864734468,120.45796852111816,116.43367881774903,123.20420317216353,133.7521445534446,136.69327585320724,140.4453950361772,135.9135846224698,137.2506004333496,138.3617175558339,140.70405197143555,135.81934814453126
CHE,585.245349702381,592.2903717041015,640.7746124267578,608.1106206720525,561.3579046075994,540.8425935444079,542.3252480246804,575.4408735795455,582.2077789306641,591.2483706266984,556.9352233886718,539.6804992675782
CHH,116.26967039562408,116.33085899353027,122.96076774597168,119.47993434559216,116.320162339644,115.33383781031559,124.22992567582564,123.74245314164595,126.51751708984375,134.57038680366847,145.70584030151366,144.25079803466798
CHRD,146.99520801362536,148.77994537353516,159.64980697631836,175.00378001819956,172.90290901877663,163.79765962299547,167.3185341574929,148.54493366588247,133.0181369781494,129.02726015837297,128.05555877685546,116.92749977111816
CHRW,84.3113287062872,71.8572395324707,72.32660102844238,69.66313656893644,81.19835558804598,85.5473921926398,86.96649100563742,99.07420279762961,102.92638359069824,107.7051656971807,107.00843200683593,106.8591552734375
CHTR,373.05714343843005,298.0820007324219,290.60399932861327,265.1859082308683,271.8809065385298,283.09105160361844,322.2309112548828,355.6650016091087,330.6000015258789,328.52347597868544,389.50899810791014,372.4904983520508
CI,300.5769449869792,329.42615966796876,344.0339614868164,350.7562325217507,337.43568142977625,334.0561411004317,333.0580458207564,338.91673556241125,354.8941879272461,333.035424273947,325.195849609375,294.95804595947266
CIEN,49.73857153029669,55.73750019073486,52.93600025177002,46.21318158236417,48.75045429576527,47.40210563258121,49.241818167946555,52.34181837602095,56.874999618530275,65.71304371045983,68.67700061798095,81.14550018310547
CINF,106.40211559477306,108.49076194763184,115.58008651733398,116.62191425670277,115.37772889570756,113.24407838520251,120.53200149536133,129.06245283647016,134.91509552001952,137.64069797681725,150.33509674072266,149.12047653198243
CIVI,60.58585902622768,58.242691612243654,66.98158149719238,69.89978616887873,69.84718842939897,64.75126788490697,67.21017802845348,59.13546406139027,52.552947235107425,51.03021472433339,51.07406463623047,46.00526371002197
CL,79.2007555280413,82.99533233642578,86.48103561401368,86.3430123762651,92.09864286942916,94.11799541272615,96.43168223987927,101.98683443936434,104.1217716217041,98.27067532746688,93.01862602233886,92.76556167602538
CLF,18.70904758998326,19.94350004196167,20.871000003814697,20.76818154074929,17.303636464205656,15.304210512261642,15.519545555114746,13.199545426802201,11.86500005722046,13.16260868570079,12.242999935150147,10.716000032424926
CLH,167.81333487374442,180.39350128173828,191.5890007019043,196.1913639415394,212.37818076393822,222.04578841359992,226.49954570423472,238.01590728759766,241.34399948120117,251.88695559294328,252.44750061035157,241.2625
CLVT,9.00238087063744,8.837000036239624,7.181999969482422,7.1881818121129815,6.242727214639837,5.596842088197407,6.1831818277185615,6.250454555858266,6.7290000200271605,6.634347811989162,5.212000012397766,5.332499980926514
CLX,137.7714088076637,148.1254570007324,147.25591659545898,141.21160958030006,133.04738547585228,131.04157939710115,130.77507920698687,145.18818803267047,161.6158576965332,158.26434193486753,164.67868270874024,163.74339218139647
CMA,51.8945194426037,47.71493415832519,49.30209503173828,50.164308374578304,50.67795250632546,46.628468563682155,51.8355879350142,53.34139702536843,57.15338134765625,60.557475214419156,68.26594505310058,65.18410758972168
CMCSA,42.59259451003302,41.362230110168454,41.43830738067627,39.022916620427914,38.001357858831234,37.476845389918275,38.30275188792836,38.92017277804288,39.36766719818115,41.27082476408585,43.001944351196286,39.37791481018066
CME,193.30733744303384,202.04304428100585,208.00629577636718,203.02707880193537,201.29470547762784,190.6867121646279,190.48055544766513,200.1010541048917,210.9048599243164,218.74949247940728,220.90487899780274,232.22533645629883
CMG,45.984362284342446,51.942649841308594,55.739210319519046,59.23769083890048,63.30770041725852,64.09762051230983,55.95500027049672,53.87590928511186,56.31299991607666,58.470000059708305,59.5060001373291,63.09600067138672
CMI,231.98698933919272,252.57752075195313,274.0937698364258,289.718056418679,281.58819302645594,272.3936478464227,280.18587979403407,297.0584120316939,305.0235076904297,330.08931035580844,359.095849609375,364.87850189208984
CMS,55.45900780814035,55.1022008895874,57.2760009765625,57.31049138849432,60.48831419511275,58.926050888864616,59.774098656394266,65.38737366416238,68.55812492370606,69.50277046535327,67.85942459106445,66.54193649291992
CNA,39.923519134521484,42.53482322692871,42.91044235229492,42.61456489562988,43.67856303128329,43.78521989521227,46.35205806385387,49.023062619295985,49.62277812957764,48.493986378545344,48.61088676452637,48.782999992370605
CNC,76.42142849876767,77.69000053405762,77.56399993896484,73.56545500321822,75.50727254694158,68.58000022486637,68.10681880604137,77.42909136685458,74.47050018310547,66.94130491173786,60.43600025177002,59.10900020599365
CNH,11.375664756411599,11.664068603515625,11.814820623397827,11.847598379308527,11.115879579023881,10.228421010469136,10.094545407728715,9.91090913252397,10.576999998092651,11.119565217391305,11.39049997329712,11.657000017166137
CNM,40.69333303542364,44.46399974822998,52.476999855041505,56.6990909576416,59.3009090423584,49.836841784025495,51.1245455308394,49.97545415704901,42.08449993133545,44.638695260752804,44.6939998626709,52.194000244140625
